sam_address_id,zip_code,latitude,longitude,trashday
162539,02128,42.36910112592836,-71.03871775932566,Wednesday
162547,02128,42.37502017530563,-71.03202449519007,Thursday
162548,02128,42.37769067019366,-71.02884371640366,Thursday
162549,02128,42.37868247882285,-71.02772395777593,Thursday
162550,02128,42.3801253238457,-71.02624587576777,Thursday
162644,02128,42.3759573554614,-71.0319647150909,Thursday
162647,02128,42.37679299645929,-71.0333913998883,Tuesday
162648,02128,42.3769843604605,-71.03357276855472,Tuesday
162649,02128,42.37752384260138,-71.03431454815781,Tuesday
162650,02128,42.37760639561736,-71.03407571333585,Tuesday
162651,02128,42.37792185308727,-71.0341036179173,Tuesday
162652,02128,42.378524486130885,-71.03499440960069,Monday
162653,02128,42.378735976486105,-71.03513730934054,Monday
162654,02128,42.37884881250604,-71.03491580212551,Monday
162655,02128,42.37917840395137,-71.03513292972701,Monday
162656,02128,42.379763011818135,-71.03552912278838,Monday
162658,02128,42.38031240662843,-71.03626658372156,Monday
162659,02128,42.38216531627845,-71.03594010342484,Monday
162801,02128,42.382220434415736,-71.01565994221157,Thursday
162802,02128,42.38215858632143,-71.0156212419486,Thursday
163221,02128,42.38339674278158,-71.01960396258423,Thursday
163225,02128,42.366552731561946,-71.03521146333884,Wednesday
163227,02128,42.37108809827846,-71.03703768065384,Wednesday
163228,02128,42.37123638447016,-71.03686322209465,Wednesday
163229,02128,42.37274526494573,-71.03568478529938,Tuesday
163230,02128,42.37398810593771,-71.03443319352677,Thursday
163231,02128,42.37405724722535,-71.0343526805962,Thursday
163232,02128,42.37556194247653,-71.03190515691645,Thursday
163233,02128,42.37573865589002,-71.0322151781028,Tuesday
163234,02128,42.375547549421846,-71.03192201162341,Thursday
163237,02128,42.37809595718333,-71.02886171849997,Thursday
163238,02128,42.37816827158582,-71.02887016952256,Thursday
163239,02128,42.3782529930189,-71.02870567693128,Thursday
163240,02128,42.37849157866488,-71.0284304435902,Thursday
163241,02128,42.37865655349268,-71.0282460291441,Thursday
163242,02128,42.37923067232038,-71.02825396042194,Thursday
163243,02128,42.37929467083089,-71.02818408691536,Thursday
163244,02128,42.37950006541109,-71.0273480326059,Thursday
163245,02128,42.37953389289567,-71.02794093505653,Thursday
163246,02128,42.37957647723341,-71.0278687001937,Thursday
163247,02128,42.379558986954045,-71.02724106322334,Thursday
163248,02128,42.37964551386136,-71.02708660082526,Thursday
163249,02128,42.38050592997089,-71.02680828822756,Thursday
163250,02128,42.380655396271415,-71.02659911334581,Thursday
163252,02128,42.38053189427131,-71.02680824696684,Thursday
163258,02128,42.37032156247376,-71.0379368485473,Wednesday
163259,02128,42.37055373290416,-71.03834241843647,Wednesday
163822,02128,42.38245428082314,-71.03985256337725,Monday
163823,02128,42.38249143307136,-71.03905366475504,Monday
163824,02128,42.38272877280984,-71.03907228164893,Monday
163826,02128,42.38240818923871,-71.03797104208316,Monday
163827,02128,42.382407660580434,-71.03732443715352,Monday
163829,02128,42.382859188989066,-71.03642978159023,Monday
163830,02128,42.3828709856507,-71.03642640760278,Monday
163831,02128,42.382859188989066,-71.03642978159023,Monday
163832,02128,42.38239342600825,-71.03641047929153,Monday
163834,02128,42.38241202562223,-71.03093993007764,Monday
163926,02128,42.36780677529797,-71.03498126080795,Wednesday
163928,02128,42.36668529459922,-71.03576375169739,Wednesday
163929,02128,42.36687994992095,-71.03616409381634,Wednesday
163930,02128,42.36684730353307,-71.03567646443605,Wednesday
163931,02128,42.36705015172914,-71.03593479427624,Wednesday
163932,02128,42.36774838480551,-71.03502506177723,Wednesday
163933,02128,42.36779327473922,-71.03498821391942,Wednesday
163934,02128,42.36835878457423,-71.03446106965694,Wednesday
163936,02128,42.36856725818441,-71.03462664287721,Wednesday
163937,02128,42.36993422851352,-71.03319621668165,Wednesday
164052,02128,42.38219559560604,-71.02076173298997,Thursday
164053,02128,42.382970102317984,-71.02091661532641,Thursday
164186,02128,42.37297475681739,-71.04074581291374,Tuesday
164631,02128,42.3808470248035,-71.02661480606824,Tuesday
165075,02128,42.379600873275216,-71.0371876722801,Monday
165076,02128,42.3804039820412,-71.03482427294202,Monday
165094,02128,42.368775395086864,-71.03725339877005,Wednesday
165095,02128,42.36869145798813,-71.03688171573545,Wednesday
165097,02128,42.36778710130465,-71.03590724648714,Wednesday
165098,02128,42.36771310519553,-71.03544263514202,Wednesday
165099,02128,42.3678947941594,-71.03537539090993,Wednesday
165101,02128,42.36688824046662,-71.03405352354088,Wednesday
165102,02128,42.36657304203583,-71.03232589802833,Wednesday
165103,02128,42.36655791885077,-71.03223531923322,Wednesday
165104,02128,42.36554066306676,-71.03060298794442,Wednesday
165105,02128,42.36554066306676,-71.03060298794442,Wednesday
165106,02128,42.36554066306676,-71.03060298794442,Wednesday
165110,02128,42.36865399988422,-71.03700700125715,Wednesday
165112,02128,42.36720595763217,-71.03434115009824,Wednesday
165115,02128,42.36651666430879,-71.03276336297978,Wednesday
165178,02128,42.38216711913683,-71.03678164483901,Monday
165179,02128,42.382164664441895,-71.03584865264196,Monday
165180,02128,42.382164021861,-71.03566460018281,Monday
165181,02128,42.381777089471626,-71.0355231176773,Monday
165182,02128,42.38177866773101,-71.03422426120599,Monday
165183,02128,42.38180593773054,-71.03402544943211,Monday
165184,02128,42.381792920949785,-71.03373545704744,Monday
165185,02128,42.3817929772706,-71.03364263252921,Monday
165186,02128,42.38179300605266,-71.03355208725797,Monday
165187,02128,42.38215043801081,-71.03262499018619,Monday
165188,02128,42.38177164533281,-71.0319872592933,Monday
165189,02128,42.38177126874085,-71.03182494705435,Monday
165190,02128,42.38176989456073,-71.03161362676826,Monday
165191,02128,42.38211863053137,-71.03040234573258,Monday
165221,02128,42.39093194265578,-71.00161325006142,Friday
165409,02128,42.36904943550959,-71.03584982926962,Wednesday
165410,02128,42.36937641425679,-71.03612250904638,Wednesday
165411,02128,42.36937641425679,-71.03612250904638,Wednesday
165412,02128,42.37024319191004,-71.03520389791063,Wednesday
165651,02128,42.389292965803286,-71.00155975191186,Friday
165652,02128,42.38908583944816,-71.00433379525829,Friday
165653,02128,42.389192745301294,-71.00530717532793,Friday
165654,02128,42.38952087862993,-71.00720959456498,Friday
165655,02128,42.38997309410821,-71.00810673027044,Friday
165735,02128,42.36975004077443,-71.03343216188719,Wednesday
166136,02128,42.36961310295136,-71.04101901224251,Tuesday
166137,02128,42.37270816308696,-71.03824642427634,Tuesday
166185,02128,42.36943187313223,-71.0400120050648,Tuesday
166186,02128,42.36948866278529,-71.04014266130443,Tuesday
166303,02128,42.38183563109125,-71.01555111353,Thursday
166304,02128,42.38189692911908,-71.01539119682396,Thursday
166322,02128,42.38142977671447,-71.01875112740473,Thursday
166323,02128,42.381917842341885,-71.01772643041403,Thursday
166324,02128,42.38201067210502,-71.0168482664417,Thursday
166617,02128,42.3656862402092,-71.02906138362036,Wednesday
166931,02128,42.36621285869981,-71.03291762669663,Wednesday
166994,02128,42.38021374388636,-71.02843220229445,Tuesday
167033,02128,42.3665136082912,-71.04133640250376,Wednesday
167042,02128,42.37711817811656,-71.03848970521604,Monday
167044,02128,42.37856269772163,-71.03585416204095,Monday
167046,02128,42.37864670934904,-71.034718486365,Tuesday
167047,02128,42.37907702199542,-71.03315195740538,Monday
167048,02128,42.37955532308019,-71.03299255026124,Monday
167049,02128,42.37987890705482,-71.03078446404429,Monday
167050,02128,42.38083004668727,-71.02841236166874,Monday
167054,02128,42.39047908806967,-71.01188002314262,Friday
167055,02128,42.38908498638108,-71.00672643011711,Friday
167056,02128,42.389047650212255,-71.00656280461898,Friday
167057,02128,42.38874155117711,-71.00200001097119,Friday
167115,02128,42.37140230394153,-71.04140052894682,Tuesday
167116,02128,42.37346878942318,-71.03963027439576,Tuesday
167117,02128,42.37344980893566,-71.03964088835656,Tuesday
167128,02128,42.37118998037558,-71.04054295237512,Tuesday
167129,02128,42.37267869716632,-71.03929209606422,Tuesday
167130,02128,42.3728181933414,-71.03926776679153,Tuesday
167131,02128,42.37320769613383,-71.03884633853804,Tuesday
167132,02128,42.37361777861086,-71.03885815281005,Tuesday
167133,02128,42.373740777948015,-71.0388048719983,Tuesday
167134,02128,42.37554966245799,-71.03668399084698,Tuesday
167135,02128,42.3755915948424,-71.03661186479899,Tuesday
